attribute_name,description,data_domain,nullable,is_primary_key,status,source_columns,comment,classification_context,etl_derived_value
Audit Firm Id,Khóa đại diện cho công ty kiểm toán.,Surrogate Key,false,true,draft,,PK surrogate. Shared entity với SCMS.CT_KIEM_TOAN.,,
Audit Firm Code,Mã định danh (tự động tăng). BK.,Text,false,false,draft,IDS.af_profiles.id,BK chính. PK nguồn. Shared entity với SCMS.CT_KIEM_TOAN.ID.,,
Source System Code,Mã nguồn dữ liệu.,Classification Value,false,false,draft,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,SOURCE_SYSTEM=IDS.af_profiles,
Audit Firm Business Code,Mã công ty kiểm toán (mã nghiệp vụ).,Text,true,false,draft,IDS.af_profiles.audit_firm_cd,Mã nghiệp vụ — khác BK kỹ thuật. Tương đồng SCMS.CT_KIEM_TOAN.MA_SO.,,
Audit Firm Name,Tên tiếng Việt.,Text,true,false,draft,IDS.af_profiles.full_name_vi,,,
Audit Firm English Name,Tên tiếng Anh.,Text,true,false,draft,IDS.af_profiles.full_name_en,,,
Audit Firm Short Name,Tên viết tắt.,Text,true,false,draft,IDS.af_profiles.short_name,,,
Business Registration Number,Giấy chứng nhận đăng ký kinh doanh.,Text,true,false,draft,IDS.af_profiles.business_reg_no,Mã số ĐKKD của công ty kiểm toán — nguồn IDS có thông tin chi tiết hơn SCMS.,,
Eligibility Certificate Number,Giấy chứng nhận đủ điều kiện kinh doanh dịch vụ kiểm toán.,Text,true,false,draft,IDS.af_profiles.eligibility_cert_no,,,
Charter Capital Amount,Vốn điều lệ thực góp.,Currency Amount,true,false,draft,IDS.af_profiles.paid_in_capital,Tương đồng SCMS.CT_KIEM_TOAN.VON_DIEU_LE.,,
Approval Decision Number,Số quyết định chấp thuận của UBCKNN.,Text,true,false,draft,IDS.af_profiles.approval_decision_no,Tương đồng SCMS.CT_KIEM_TOAN.SO_QUYET_DINH.,,
Approval Date,Ngày chấp thuận.,Date,true,false,draft,IDS.af_profiles.approval_date,,,
Foreign Audit Member Flag,Là thành viên hãng kiểm toán quốc tế (1=có / 0=không).,Boolean,true,false,draft,IDS.af_profiles.foreign_audit_member_flg,,,
Membership Start Date,Ngày trở thành thành viên hãng kiểm toán quốc tế.,Date,true,false,draft,IDS.af_profiles.membership_start_date,,,
Created By Login Name,Người tạo (login_name của logins).,Text,true,false,draft,IDS.af_profiles.created_by,Denormalized — logins là bảng hệ thống out-of-scope.,,
Created Timestamp,Ngày tạo.,Timestamp,true,false,draft,IDS.af_profiles.created_date,,,
Last Updated By Login Name,Người sửa (login_name của logins).,Text,true,false,draft,IDS.af_profiles.last_updated_by,Denormalized — logins là bảng hệ thống out-of-scope.,,
Last Updated Timestamp,Ngày cập nhật.,Timestamp,true,false,draft,IDS.af_profiles.last_updated_date,,,
