attribute_name,description,data_domain,nullable,is_primary_key,status,source_columns,comment,classification_context,etl_derived_value
Periodic Report Form Row Template Id,Khóa đại diện cho hàng biểu mẫu báo cáo định kỳ.,Surrogate Key,false,true,draft,,PK surrogate.,,
Periodic Report Form Row Template Code,Mã định danh (tự động tăng). BK.,Text,false,false,draft,IDS.rep_row.id,BK chính. PK nguồn.,,
Source System Code,Mã nguồn dữ liệu.,Classification Value,false,false,draft,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,SOURCE_SYSTEM=IDS.rep_row,
Periodic Report Form Id,FK đến biểu mẫu báo cáo định kỳ.,Surrogate Key,false,false,draft,IDS.rep_row.rep_form_id,FK target: Periodic Report Form.Periodic Report Form Id.,,
Periodic Report Form Code,Mã biểu mẫu báo cáo định kỳ.,Text,false,false,draft,IDS.rep_row.rep_form_id,Lookup pair: Periodic Report Form.Periodic Report Form Code. Pair with Periodic Report Form Id.,,
Row Name,Tên dòng (tiếng Việt).,Text,true,false,draft,IDS.rep_row.row_name_vi,,,
Row English Name,Tên dòng (tiếng Anh).,Text,true,false,draft,IDS.rep_row.row_name_en,,,
Row Index,Thứ tự dòng.,Small Counter,true,false,draft,IDS.rep_row.row_index,,,
Duplicate Row Flag,Có cho phép nhân đôi dòng không (1=có / 0=không).,Boolean,true,false,draft,IDS.rep_row.duplicate_row_flg,,,
Row Data Type Code,"Kiểu dữ liệu của dòng: v=value, d=description.",Classification Value,true,false,draft,IDS.rep_row.data_type_cd,Scheme: IDS_PERIODIC_FORM_ROW_DATA_TYPE.,IDS_PERIODIC_FORM_ROW_DATA_TYPE,
Allow Column Sum Flag,Có cho phép cột tính tổng (1=có / 0=không).,Boolean,true,false,draft,IDS.rep_row.allow_col_sum_flg,,,
Created By Login Name,Người tạo (login_name của logins).,Text,true,false,draft,IDS.rep_row.created_by,Denormalized — logins là bảng hệ thống out-of-scope.,,
Created Timestamp,Ngày tạo.,Timestamp,true,false,draft,IDS.rep_row.created_date,,,
Last Updated By Login Name,Người sửa (login_name của logins).,Text,true,false,draft,IDS.rep_row.last_updated_by,Denormalized — logins là bảng hệ thống out-of-scope.,,
Last Updated Timestamp,Ngày sửa.,Timestamp,true,false,draft,IDS.rep_row.last_updated_date,,,
