attribute_name,description,data_domain,nullable,is_primary_key,status,source_columns,comment,classification_context,etl_derived_value
Audit Firm Sanction Id,Khóa đại diện cho xử phạt hành chính công ty kiểm toán/kiểm toán viên.,Surrogate Key,false,true,draft,,PK surrogate.,,
Audit Firm Sanction Code,Mã định danh (tự động tăng). BK.,Text,false,false,draft,IDS.af_sanctions.id,BK chính. PK nguồn.,,
Source System Code,Mã nguồn dữ liệu.,Classification Value,false,false,draft,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,SOURCE_SYSTEM=IDS.af_sanctions,
Audit Firm Approval Id,FK đến hồ sơ chấp thuận công ty kiểm toán (nullable khi đối tượng là KTV).,Surrogate Key,true,false,draft,IDS.af_sanctions.af_approval_id,FK target: Audit Firm Approval.Audit Firm Approval Id. Nullable — NULL khi sanction_target_type_code = kiểm toán viên.,,
Audit Firm Approval Code,Mã hồ sơ chấp thuận công ty kiểm toán.,Text,true,false,draft,IDS.af_sanctions.af_approval_id,Lookup pair: Audit Firm Approval.Audit Firm Approval Code. Pair with Audit Firm Approval Id.,,
Auditor Approval Id,FK đến hồ sơ chấp thuận kiểm toán viên (nullable khi đối tượng là công ty KT).,Surrogate Key,true,false,draft,IDS.af_sanctions.af_auditor_approval_id,FK target: Auditor Approval.Auditor Approval Id. Nullable — NULL khi sanction_target_type_code = công ty kiểm toán.,,
Auditor Approval Code,Mã hồ sơ chấp thuận kiểm toán viên.,Text,true,false,draft,IDS.af_sanctions.af_auditor_approval_id,Lookup pair: Auditor Approval.Auditor Approval Code. Pair with Auditor Approval Id.,,
Sanction Target Type Code,Đối tượng xử phạt (công ty kiểm toán hay kiểm toán viên).,Classification Value,true,false,draft,IDS.af_sanctions.sanction_target_type_cd,Scheme: IDS_SANCTION_TARGET_TYPE.,IDS_SANCTION_TARGET_TYPE,
Sanction Authority Code,Đơn vị xử phạt (BTC hay UBCKNN).,Classification Value,true,false,draft,IDS.af_sanctions.sanction_authority_cd,Scheme: IDS_SANCTION_AUTHORITY.,IDS_SANCTION_AUTHORITY,
Decision Number,Số quyết định xử phạt.,Text,true,false,draft,IDS.af_sanctions.decision_no,,,
Decision Date,Ngày quyết định xử phạt.,Date,true,false,draft,IDS.af_sanctions.decision_date,,,
Sanction Content,Nội dung quyết định xử phạt.,Text,true,false,draft,IDS.af_sanctions.sanction_content,,,
Attachment File Url,Đường dẫn file đính kèm.,Text,true,false,draft,IDS.af_sanctions.attachment_file_url,,,
Created By Login Name,Người tạo (login_name của logins).,Text,true,false,draft,IDS.af_sanctions.created_by,Denormalized — logins là bảng hệ thống out-of-scope.,,
Created Timestamp,Ngày tạo.,Timestamp,true,false,draft,IDS.af_sanctions.created_date,,,
Last Updated By Login Name,Người sửa (login_name của logins).,Text,true,false,draft,IDS.af_sanctions.last_updated_by,Denormalized — logins là bảng hệ thống out-of-scope.,,
Last Updated Timestamp,Ngày sửa.,Timestamp,true,false,draft,IDS.af_sanctions.last_updated_date,,,
