attribute_name,description,data_domain,nullable,is_primary_key,status,source_columns,comment,classification_context,etl_derived_value
Stock Holder Id,Khóa đại diện cho cổ đông giao dịch.,Surrogate Key,false,true,draft,,PK surrogate.,,
Stock Holder Code,Mã định danh (tự động tăng). BK.,Text,false,false,draft,IDS.stock_holders.id,BK chính. PK nguồn.,,
Source System Code,Mã nguồn dữ liệu.,Classification Value,false,false,draft,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,SOURCE_SYSTEM=IDS.stock_holders,
Public Company Id,FK đến công ty đại chúng.,Surrogate Key,false,false,draft,IDS.stock_holders.company_profile_id,FK target: Public Company.Public Company Id.,,
Public Company Code,Mã công ty đại chúng.,Text,false,false,draft,IDS.stock_holders.company_profile_id,Lookup pair: Public Company.Public Company Code. Pair with Public Company Id.,,
Shareholder Name,Tên cổ đông (cá nhân hoặc tổ chức).,Text,true,false,draft,IDS.stock_holders.shareholder_name,,,
Entity Type Code,"Loại hình cổ đông (cá nhân, tổ chức).",Classification Value,true,false,draft,IDS.stock_holders.entity_type_cd,Scheme: IDS_ENTITY_TYPE.,IDS_ENTITY_TYPE,
Identity Type Codes,"Danh sách loại giấy tờ (chuỗi cách nhau dấu "","" — ví dụ ""1,2"", FK đến identity.identity_type_cd).",Text,true,false,draft,IDS.stock_holders.identity_type_cd,Denormalized text — nguồn lưu chuỗi delimited; chi tiết giấy tờ tách sang IP Alt Identification (Tier 3).,,
Position Codes,"Danh sách mã chức vụ (chuỗi cách nhau dấu "","" — ví dụ ""6,3"", FK đến positions.position_cd).",Text,true,false,draft,IDS.stock_holders.position_cd,Denormalized text — nguồn lưu chuỗi delimited; positions là bảng danh mục chức vụ (out-of-scope Atomic).,,
Shareholder Type Codes,"Danh sách loại cổ đông (chuỗi cách nhau dấu "","").",Text,true,false,draft,IDS.stock_holders.shareholder_type,Denormalized text — nguồn lưu chuỗi delimited; nội dung trùng với các flag founder/major/insider/foreign/government/strategic/bank/related/other.,,
Gender Code,Giới tính.,Classification Value,true,false,draft,IDS.stock_holders.gender_cd,Scheme: IDS_GENDER.,IDS_GENDER,
Education Level Code,Trình độ học vấn.,Classification Value,true,false,draft,IDS.stock_holders.education_level_cd,Scheme: IDS_EDUCATION_LEVEL.,IDS_EDUCATION_LEVEL,
Birth Date,Ngày sinh (cá nhân).,Date,true,false,draft,IDS.stock_holders.birth_date,,,
Nationality Code,Quốc tịch (text từ nguồn).,Text,true,false,draft,IDS.stock_holders.nationality,Text denormalized — nguồn không có lookup tường minh trong scope IDS; countries là reference data set chưa map vào shared Geographic Area.,,
Business Registration Number,Mã doanh nghiệp (cổ đông tổ chức).,Text,true,false,draft,IDS.stock_holders.business_reg_no,,,
Founder Holder Flag,Cổ đông sáng lập (1=có / 0=không).,Boolean,true,false,draft,IDS.stock_holders.founder_hld_flg,,,
Founder Holder Active Date,Ngày bắt đầu là cổ đông sáng lập.,Date,true,false,draft,IDS.stock_holders.founder_hld_active_date,,,
Founder Holder Inactive Date,Ngày kết thúc là cổ đông sáng lập.,Date,true,false,draft,IDS.stock_holders.founder_hld_inactive_date,,,
