attribute_name,description,data_domain,nullable,is_primary_key,status,source_columns,comment,classification_context,etl_derived_value
Market Surveillance Analysis Criterion Id,Khóa đại diện cho tiêu chí phân tích giám sát.,Surrogate Key,false,true,draft,,,,
Market Surveillance Analysis Criterion Code,Mã tiêu chí (ví dụ: CT_01_THRESHOLD_A). BK.,Text,false,false,draft,GSGD.analysis_attribute_define.attribute_code,BK chính.,,
Source System Code,Mã nguồn dữ liệu.,Classification Value,false,false,draft,,,SOURCE_SYSTEM=GSGD.analysis_attribute_define,
Criterion Name,Tên hiển thị tiêu chí (ví dụ: Tỷ trọng đặt/khớp lệnh > A% trong X ngày).,Text,false,false,draft,GSGD.analysis_attribute_define.attribute_name,,,
Description,"Mô tả chi tiết tiêu chí, dùng cho BA/SA.",Text,true,false,draft,GSGD.analysis_attribute_define.description,,,
Workflow Type Code,"Quy trình áp dụng: 1=Sơ bộ, 2=Thao túng, 3=Nội gián, 4=Liên thị trường.",Classification Value,true,false,draft,GSGD.analysis_attribute_define.workflow_type,Scheme: GSGD_WORKFLOW_TYPE.,GSGD_WORKFLOW_TYPE,
Data Type Code,"Kiểu dữ liệu: NUMBER, STRING, DATE, BOOLEAN.",Classification Value,true,false,draft,GSGD.analysis_attribute_define.data_type,Scheme: GSGD_DATA_TYPE.,GSGD_DATA_TYPE,
Default Value,"Giá trị mặc định (lưu dạng text, parse theo data_type).",Text,true,false,draft,GSGD.analysis_attribute_define.default_value,,,
Min Value,Giá trị tối thiểu (nếu là NUMBER/DATE).,Text,true,false,draft,GSGD.analysis_attribute_define.min_value,Lưu dạng Text — parse theo data_type khi sử dụng.,,
Max Value,Giá trị tối đa (nếu là NUMBER/DATE).,Text,true,false,draft,GSGD.analysis_attribute_define.max_value,Lưu dạng Text — parse theo data_type khi sử dụng.,,
Unit,"Đơn vị: %, ngày, phiên,...",Text,true,false,draft,GSGD.analysis_attribute_define.unit,,,
Step,Bước nhảy cho slider (nếu áp dụng).,Text,true,false,draft,GSGD.analysis_attribute_define.step,,,
Display Group,"Nhóm hiển thị trên màn hình (ví dụ: Tham số cấu hình báo cáo).",Text,true,false,draft,GSGD.analysis_attribute_define.display_group,,,
Display Order,Thứ tự hiển thị.,Small Counter,true,false,draft,GSGD.analysis_attribute_define.display_order,,,
Active Flag,"Trạng thái sử dụng: 0=Không dùng, 1=Đang dùng.",Boolean,true,false,draft,GSGD.analysis_attribute_define.active_flag,,,
