kpi_id,tab,nhom,kpi_name,tinh_chat,source_module,mart_table,mart_column,column_role,logic,ghi_chu
K_QLKD_1,TỔNG QUAN,Nhóm 1 — Chỉ tiêu thống kê chung,Tổng số CTCK được cấp phép,Base,SCMS,fct_scr_co_st_snpst,scr_co_dim_id,MEASURE,COUNT(DISTINCT Securities Company Dimension Id),
K_QLKD_1,TỔNG QUAN,Nhóm 1 — Chỉ tiêu thống kê chung,Tổng số CTCK được cấp phép,Base,SCMS,fct_scr_co_st_snpst,snpst_dt_dim_id,FILTER,Snapshot Date Dimension Id = MAX(available date),
K_QLKD_2,TỔNG QUAN,Nhóm 1 — Chỉ tiêu thống kê chung,So sánh cùng kỳ năm trước — tổng CTCK,Derived,SCMS,,,DERIVED,(K_QLKD_1[Year=Y] - K_QLKD_1[Year=Y-1]) / K_QLKD_1[Year=Y-1] × 100%,
K_QLKD_3,TỔNG QUAN,Nhóm 1 — Chỉ tiêu thống kê chung,Số CTCK hoạt động bình thường,Base,SCMS,fct_scr_co_st_snpst,scr_co_dim_id,MEASURE,COUNT(DISTINCT Securities Company Dimension Id),
K_QLKD_3,TỔNG QUAN,Nhóm 1 — Chỉ tiêu thống kê chung,Số CTCK hoạt động bình thường,Base,SCMS,fct_scr_co_st_snpst,co_st_code,FILTER,Company Status Code = 'Đang hoạt động' (scheme: SCMS_COMPANY_STATUS),
K_QLKD_4,TỔNG QUAN,Nhóm 1 — Chỉ tiêu thống kê chung,Số CTCK bị thu hồi,Base,SCMS,fct_scr_co_st_snpst,scr_co_dim_id,MEASURE,COUNT(DISTINCT Securities Company Dimension Id),
K_QLKD_4,TỔNG QUAN,Nhóm 1 — Chỉ tiêu thống kê chung,Số CTCK bị thu hồi,Base,SCMS,fct_scr_co_st_snpst,co_st_code,FILTER,Company Status Code = 'Bị thu hồi giấy phép' (scheme: SCMS_COMPANY_STATUS),
K_QLKD_5,TỔNG QUAN,Nhóm 1 — Chỉ tiêu thống kê chung,Số CTCK thuộc diện cảnh báo,Base,SCMS,fct_scr_co_st_snpst,scr_co_dim_id,MEASURE,COUNT(DISTINCT Securities Company Dimension Id),
K_QLKD_5,TỔNG QUAN,Nhóm 1 — Chỉ tiêu thống kê chung,Số CTCK thuộc diện cảnh báo,Base,SCMS,fct_scr_co_st_snpst,co_st_code,FILTER,Company Status Code = 'Cảnh báo' (scheme: SCMS_COMPANY_STATUS),
K_QLKD_6,TỔNG QUAN,Nhóm 1 — Chỉ tiêu thống kê chung,Số CTCK thuộc diện kiểm soát,Base,SCMS,fct_scr_co_st_snpst,scr_co_dim_id,MEASURE,COUNT(DISTINCT Securities Company Dimension Id),
K_QLKD_6,TỔNG QUAN,Nhóm 1 — Chỉ tiêu thống kê chung,Số CTCK thuộc diện kiểm soát,Base,SCMS,fct_scr_co_st_snpst,co_st_code,FILTER,Company Status Code = 'Kiểm soát' (scheme: SCMS_COMPANY_STATUS),
