kpi_id,tab,nhom,kpi_name,tinh_chat,source_module,mart_table,mart_column,column_role,logic,ghi_chu
K_TT_1,TỔNG QUAN,Nhóm 1 — KPI cards Thống kê chung,Tổng số đoàn thanh tra,Base,ThanhTra,Fact Inspection Case Activity,Inspection_Case_Code,MEASURE,COUNT(DISTINCT Inspection_Case_Code),
K_TT_1,TỔNG QUAN,Nhóm 1 — KPI cards Thống kê chung,Tổng số đoàn thanh tra,Base,ThanhTra,Fact Inspection Case Activity,Inspection_Type_Code,FILTER,Inspection_Type_Code = THANH_TRA,
K_TT_1,TỔNG QUAN,Nhóm 1 — KPI cards Thống kê chung,Tổng số đoàn thanh tra,Base,ThanhTra,Fact Inspection Case Activity,Received_Date_Dimension_Id,JOIN_KEY,JOIN Calendar Date Dimension → filter Year = selected_year,Xem O_TT_3
K_TT_2,TỔNG QUAN,Nhóm 1 — KPI cards Thống kê chung,Tổng số thanh tra SSCK (%),Derived,ThanhTra,,,DERIVED,(K_TT_1[Year=Y] - K_TT_1[Year=Y-1]) / K_TT_1[Year=Y-1] × 100%,
K_TT_3,TỔNG QUAN,Nhóm 1 — KPI cards Thống kê chung,Số đoàn đã hoàn thành,Base,ThanhTra,Fact Inspection Case Activity,Inspection_Case_Code,MEASURE,COUNT(DISTINCT Inspection_Case_Code),
K_TT_3,TỔNG QUAN,Nhóm 1 — KPI cards Thống kê chung,Số đoàn đã hoàn thành,Base,ThanhTra,Fact Inspection Case Activity,Inspection_Type_Code,FILTER,Inspection_Type_Code = THANH_TRA,
K_TT_3,TỔNG QUAN,Nhóm 1 — KPI cards Thống kê chung,Số đoàn đã hoàn thành,Base,ThanhTra,Fact Inspection Case Activity,Case_Status_Code,FILTER,Case_Status_Code = HOAN_THANH,
K_TT_3,TỔNG QUAN,Nhóm 1 — KPI cards Thống kê chung,Số đoàn đã hoàn thành,Base,ThanhTra,Fact Inspection Case Activity,Received_Date_Dimension_Id,JOIN_KEY,JOIN Calendar Date Dimension → filter Year = selected_year,
K_TT_4,TỔNG QUAN,Nhóm 1 — KPI cards Thống kê chung,Số đoàn hoàn thành SSCK (%),Derived,ThanhTra,,,DERIVED,(K_TT_3[Year=Y] - K_TT_3[Year=Y-1]) / K_TT_3[Year=Y-1] × 100%,
K_TT_5,TỔNG QUAN,Nhóm 1 — KPI cards Thống kê chung,Số đoàn đang thực hiện,Base,ThanhTra,Fact Inspection Case Activity,Inspection_Case_Code,MEASURE,COUNT(DISTINCT Inspection_Case_Code),
K_TT_5,TỔNG QUAN,Nhóm 1 — KPI cards Thống kê chung,Số đoàn đang thực hiện,Base,ThanhTra,Fact Inspection Case Activity,Inspection_Type_Code,FILTER,Inspection_Type_Code = THANH_TRA,
K_TT_5,TỔNG QUAN,Nhóm 1 — KPI cards Thống kê chung,Số đoàn đang thực hiện,Base,ThanhTra,Fact Inspection Case Activity,Case_Status_Code,FILTER,Case_Status_Code ≠ HOAN_THANH,
K_TT_5,TỔNG QUAN,Nhóm 1 — KPI cards Thống kê chung,Số đoàn đang thực hiện,Base,ThanhTra,Fact Inspection Case Activity,Received_Date_Dimension_Id,JOIN_KEY,JOIN Calendar Date Dimension → filter Year = selected_year,
K_TT_6,TỔNG QUAN,Nhóm 1 — KPI cards Thống kê chung,Số đoàn đang thực hiện SSCK (%),Derived,ThanhTra,,,DERIVED,(K_TT_5[Year=Y] - K_TT_5[Year=Y-1]) / K_TT_5[Year=Y-1] × 100%,
K_TT_7,TỔNG QUAN,Nhóm 2 — Biểu đồ thống kê số vụ việc theo tháng,Số vụ việc thanh tra theo tháng (tổng),Base,ThanhTra,Fact Inspection Case Activity,Inspection_Case_Code,MEASURE,COUNT(DISTINCT Inspection_Case_Code),
K_TT_7,TỔNG QUAN,Nhóm 2 — Biểu đồ thống kê số vụ việc theo tháng,Số vụ việc thanh tra theo tháng (tổng),Base,ThanhTra,Fact Inspection Case Activity,Inspection_Type_Code,FILTER,Inspection_Type_Code = THANH_TRA,
K_TT_7,TỔNG QUAN,Nhóm 2 — Biểu đồ thống kê số vụ việc theo tháng,Số vụ việc thanh tra theo tháng (tổng),Base,ThanhTra,Fact Inspection Case Activity,Received_Date_Dimension_Id,GROUP_BY,JOIN Calendar Date Dimension → GROUP BY Month — filter Year = selected_year,Xem O_TT_3
